cohortId,targetId,targetName,strataId,strataName,cohortType
110003022,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,302,without [PIONEER FUP] Hypertension,TwoS
111003022,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,302,without [PIONEER FUP] Hypertension,TwoS
112003022,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,302,without [PIONEER FUP] Hypertension,TwoS
113003022,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,302,without [PIONEER FUP] Hypertension,TwoS
101003032,101,[PIONEER FUP] Newly diagnosed prostate cancer,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
102003032,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
103003032,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
104003032,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
105003032,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
106003032,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
107003032,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
108003032,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
109003032,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
110003032,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
111003032,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
112003032,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
113003032,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,303,"without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)",TwoS
101003042,101,[PIONEER FUP] Newly diagnosed prostate cancer,304,without [PIONEER FUP] Type 2 diabetes,TwoS
102003042,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,304,without [PIONEER FUP] Type 2 diabetes,TwoS
103003042,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,304,without [PIONEER FUP] Type 2 diabetes,TwoS
104003042,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,304,without [PIONEER FUP] Type 2 diabetes,TwoS
105003042,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,304,without [PIONEER FUP] Type 2 diabetes,TwoS
106003042,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,304,without [PIONEER FUP] Type 2 diabetes,TwoS
107003042,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
108003042,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
109003042,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
110003042,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
111003042,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,304,without [PIONEER FUP] Type 2 diabetes,TwoS
112003042,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
113003042,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,304,without [PIONEER FUP] Type 2 diabetes,TwoS
101003052,101,[PIONEER FUP] Newly diagnosed prostate cancer,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
102003052,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
103003052,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
104003052,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
105003052,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
106003052,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
107003052,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
108003052,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
109003052,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
110003052,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
111003052,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
112003052,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
113003052,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,305,without [PIONEER FUP] Venous tromboembolic events (VTE),TwoS
101003062,101,[PIONEER FUP] Newly diagnosed prostate cancer,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
102003062,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
103003062,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
104003062,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
105003062,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
106003062,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
107003062,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
108003062,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
109003062,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
110003062,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
111003062,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
112003062,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
113003062,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,306,without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma),TwoS
101003072,101,[PIONEER FUP] Newly diagnosed prostate cancer,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
102003072,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
103003072,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
104003072,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
105003072,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
106003072,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
107003072,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
108003072,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
109003072,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
110003072,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
111003072,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
112003072,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
113003072,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,307,without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations,TwoS
101003082,101,[PIONEER FUP] Newly diagnosed prostate cancer,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
102003082,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
103003082,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
104003082,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
105003082,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
106003082,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
107003082,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
108003082,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
109003082,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
110003082,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
111003082,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
112003082,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
113003082,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,308,without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a),TwoS
101003092,101,[PIONEER FUP] Newly diagnosed prostate cancer,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
102003092,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
103003092,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
104003092,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
105003092,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
106003092,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
107003092,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
108003092,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
109003092,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
110003092,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
111003092,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
112003092,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
113003092,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,309,without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b),TwoS
101003102,101,[PIONEER FUP] Newly diagnosed prostate cancer,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
102003102,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
103003102,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
104003102,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
105003102,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
106003102,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
107003102,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
108003102,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
109003102,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
110003102,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
111003102,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
112003102,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
113003102,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,310,"without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)",TwoS
101003112,101,[PIONEER FUP] Newly diagnosed prostate cancer,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
102003112,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
103003112,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
104003112,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
105003112,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
106003112,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
107003112,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
108003112,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
109003112,109,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
110003112,110,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
111003112,111,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
112003112,112,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
113003112,113,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy,311,without [PIONEER FUP] PSA above 20 at Dx FINAL,TwoS
101003122,101,[PIONEER FUP] Newly diagnosed prostate cancer,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
102003122,102,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
103003122,103,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
104003122,104,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
105003122,105,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
106003122,106,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
107003122,107,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
108003122,108,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy,312,without [PIONEER FUP] PSA below 10 at Dx FINAL,TwoS
